identifier,city,state,country,openDate,distance,latitude,longitude,parentGeoNodeID,active,languageID,hasGasDepartment,hasTiresDepartment,hasFoodDepartment,hasHearingDepartment,hasPharmacyDepartment,hasOpticalDepartment,hasBusinessDepartment,hasPhotoCenterDepartment,gasPrices,locationName,isShipToWarehouse,isWarehousePickup,enableShipToHome,isBusinessWarehouse
671,HAWTHORNE,CA,US,12/5/2000,12.93171926,33.899,-118.373,10175,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3.079,Hawthorne,TRUE,TRUE,FALSE,FALSE
672,SAINT GEORGE,UT,US,11/15/2000,292.8603413,37.125,-113.522,10885,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.559,St George,TRUE,TRUE,FALSE,FALSE
673,HENDERSON,NV,US,11/15/1991,390.4731811,36.069,-115.037,10629,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.689,Henderson,TRUE,TRUE,FALSE,FALSE
674,GLENDALE,AZ,US,8/1/1988,63.43732513,33.644,-112.231,10144,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.799,Glendale,TRUE,TRUE,FALSE,FALSE
675,HOUSTON,TX,US,6/7/2001,446.5231672,29.954,-95.547,10852,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1.949,Willowbrook,TRUE,TRUE,FALSE,FALSE
676,ARVADA,CO,US,9/19/2001,374.2121238,39.791,-105.081,10254,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.199,Arvada,TRUE,TRUE,FALSE,FALSE
677,BURBANK,CA,US,11/1/1984,10.04584062,34.184,-118.323,10175,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3.299,Burbank,TRUE,TRUE,FALSE,FALSE
678,RANCHO CUCAMONGA,CA,US,10/1/1992,62.9951805,34.077,-117.547,10175,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3.159,Rancho Cucamonga,TRUE,TRUE,FALSE,FALSE
679,CITY OF INDUSTRY,CA,US,12/19/1986,67.46346369,33.995,-117.921,10175,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3.179,City Of Industry,TRUE,TRUE,FALSE,FALSE
680,HOUSTON,TX,US,6/7/2001,454.1321545,29.788,-95.53,10852,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1.939,Bunker Hill,TRUE,TRUE,FALSE,FALSE
681,AUSTIN,TX,US,8/30/2001,325.6534348,30.396,-97.746,10852,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1.949,Austin,TRUE,TRUE,FALSE,FALSE
682,ALBANY,OR,US,10/12/2001,99.57236956,44.639,-123.065,10776,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.649,Albany,TRUE,TRUE,FALSE,FALSE
683,LEWISVILLE,TX,US,8/25/2004,284.5892607,32.997,-96.964,10852,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1.949,Lewisville,TRUE,TRUE,FALSE,FALSE
684,PLANO,TX,US,9/27/2001,291.957774,33.023,-96.83,10852,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1.939,W Plano,TRUE,TRUE,FALSE,FALSE
685,LAS VEGAS,NV,US,10/4/2001,391.6740691,36.163,-115.333,10629,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.699,Summerlin,TRUE,TRUE,FALSE,FALSE
686,MONTCLAIR,CA,US,12/11/2001,66.18853722,34.083,-117.69,10175,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3.119,Montclair,TRUE,TRUE,FALSE,FALSE
687,HONOLULU,HI,US,5/12/1988,1.192593496,21.318,-157.87,10354,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3.059,Iwilei,TRUE,TRUE,FALSE,FALSE
688,BAKERSFIELD,CA,US,10/3/1985,69.51562758,35.383,-119.047,10175,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3.199,Bakersfield,TRUE,TRUE,FALSE,FALSE
689,SAN ANTONIO,TX,US,11/3/2001,336.3508141,29.575,-98.596,10852,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1.959,NW San Antonio,TRUE,TRUE,FALSE,FALSE
690,LAGUNA NIGUEL,CA,US,6/6/2002,37.32833012,33.568,-117.712,10175,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3.399,Laguna Marketplace,TRUE,TRUE,FALSE,FALSE
691,AVONDALE,AZ,US,10/11/2002,75.14591941,33.465,-112.275,10144,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.759,Avondale,TRUE,TRUE,FALSE,FALSE
692,HILLSBORO,OR,US,11/17/2005,161.8000781,45.536,-122.935,10776,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.759,Hillsboro,TRUE,TRUE,FALSE,FALSE
693,SAN ANTONIO,TX,US,7/11/2002,338.3669187,29.611,-98.476,10852,1,-1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,Sonterra Park,TRUE,TRUE,FALSE,FALSE
694,VACAVILLE,CA,US,12/6/2002,46.64036286,38.35,-121.981,10175,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.999,Vacaville,TRUE,TRUE,FALSE,FALSE
701,NAUCALPAN,Mexico,MX,2/29/1992,10.91623287,19.499,-99.285,11031,1,-1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,Satélite,TRUE,TRUE,FALSE,FALSE
702,COYOACAN,"Mexico, D.F.",MX,5/1/1993,6.867958213,19.333,-99.144,11032,1,-1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,Coapa,TRUE,TRUE,FALSE,FALSE
703,GUADALAJARA,Jalisco,MX,8/15/1993,291.5789251,20.615,-103.448,11027,1,-1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,Guadalajara Vallarta,TRUE,TRUE,FALSE,FALSE
704,QUERETARO,Queretaro,MX,12/4/1993,114.4888161,20.594,-100.392,11039,1,-1,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,,Querétaro,TRUE,TRUE,FALSE,FALSE
705,LEON GUANAJUATO,Guanajuato,MX,5/15/1994,202.1547294,21.122,-101.682,11021,1,-1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,León Torres Landa,TRUE,TRUE,FALSE,FALSE
707,ALVARO OBREGON,"Mexico, D.F.",MX,8/16/1994,5.4906016,19.375,-99.192,11032,1,-1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,Mixcoac,TRUE,TRUE,FALSE,FALSE
708,AGUASCALIENTES,Aguascalientes,MX,10/14/1994,265.1197202,21.881,-102.294,11013,1,-1,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,,Aguascalientes,TRUE,TRUE,FALSE,FALSE
709,METEPEC,Mexico,MX,11/16/2006,34.99684882,19.264,-99.64,11031,1,-1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,Toluca,TRUE,TRUE,FALSE,FALSE
710,MORELIA,Michoacan,MX,2/17/1995,6.477828983,19.376,-99.213,11033,1,-1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,Morelia,TRUE,TRUE,FALSE,FALSE
712,BENITO JUAREZ,Quintana Roo,MX,9/23/1999,804.942121,21.149,-86.836,11040,1,-1,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,,Cancún,TRUE,TRUE,FALSE,FALSE
713,CUERNAVACA,Morelos,MX,9/1/2003,35.76290059,18.923,-99.235,11034,1,-1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,Cuernavaca,TRUE,TRUE,FALSE,FALSE
714,PUEBLA,Puebla,MX,9/15/2000,67.77331531,19.051,-98.175,11038,1,-1,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,,Puebla,TRUE,TRUE,FALSE,FALSE
715,MONTERREY,Nuevo Leon,MX,9/3/1997,433.7730851,25.623,-100.289,11036,1,-1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,Monterrey Valle,TRUE,TRUE,FALSE,FALSE
716,SAN LUIS POTOSI,San Luis Potosi,MX,5/18/2001,222.3399897,22.152,-100.977,11042,1,-1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,,San Luis Potosi,TRUE,TRUE,FALSE,FALSE
717,NUEVO LEON,Nuevo Leon,MX,7/28/2005,442.2047838,25.73,-100.393,11036,1,-1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,,Monterrey Cumbres,TRUE,TRUE,FALSE,FALSE
718,HUIXQUILUCAN,Mexico,MX,12/7/1998,9.231250883,19.405,-99.272,11031,1,-1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,Interlomas,TRUE,TRUE,FALSE,FALSE
719,XALAPA,Veracruz,MX,5/12/2000,144.6163866,19.532,-96.914,11048,1,-1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,,Xalapa,TRUE,TRUE,FALSE,FALSE
720,MEXICO,"Mexico, D.F.",MX,11/21/1998,4.794087539,19.442,-99.206,11032,1,-1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,Polanco,TRUE,TRUE,FALSE,FALSE
721,PUERTO VALLARTA,Jalisco,MX,3/5/2008,404.1214879,20.642,-105.229,11027,1,-1,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,,Puerto Vallarta,TRUE,TRUE,FALSE,FALSE
723,CELAYA,Guanajuato,MX,12/14/2002,134.0429762,20.55,-100.822,11021,1,-1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,,Celaya,TRUE,TRUE,FALSE,FALSE
724,LOS CABOS,Baja California Sur,MX,10/18/2003,732.1698073,22.904,-109.882,11016,1,-1,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,,Los Cabos,TRUE,TRUE,FALSE,FALSE
726,TLALNEPANTLA,Mexico,MX,12/4/2004,9.302356337,19.55,-99.202,11031,1,-1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,Arboledas,TRUE,TRUE,FALSE,FALSE
729,HACKENSACK,NJ,US,3/15/2016,82.31009742,40.877,-74.041,10657,1,-1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,Hackensack Business Center,TRUE,FALSE,FALSE,TRUE
730,TLAJOMULCO DE ZUNIGA,Jalisco,MX,8/14/2009,289.5075419,20.647,-103.405,11027,1,-1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,Guadalajara López Mateos,TRUE,TRUE,FALSE,FALSE
732,BOCA DEL RIO,Veracruz,MX,11/10/2005,197.7372877,19.165,-96.112,11048,1,-1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,,Veracruz,TRUE,TRUE,FALSE,FALSE
733,LEHI,UT,US,8/24/2006,55.85063274,40.39,-111.827,10885,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.319,Lehi,TRUE,TRUE,FALSE,FALSE
734,NAMPA,ID,US,8/23/2006,404.4741621,43.614,-116.592,10365,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.379,Nampa,TRUE,TRUE,FALSE,FALSE
735,WEST BOUNTIFUL,UT,US,11/22/2005,426.1018306,40.89,-111.893,10885,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.349,Bountiful,TRUE,TRUE,FALSE,FALSE
736,CHANDLER,AZ,US,12/1/2005,92.0437888,33.295,-111.899,10144,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.789,Chandler,TRUE,TRUE,FALSE,FALSE
737,LAS VEGAS,NV,US,10/27/2005,381.491161,36.278,-115.209,10629,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.669,Centennial,TRUE,TRUE,FALSE,FALSE
738,PHOENIX,AZ,US,11/11/2005,65.20924723,33.67,-112.029,10144,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.839,Cave Creek,TRUE,TRUE,FALSE,FALSE
739,BRICK,NJ,US,11/21/1992,178.4874572,40.056,-74.155,10657,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.419,Brick Township,TRUE,TRUE,FALSE,FALSE
740,LACEY,WA,US,7/18/2006,267.2802511,47.06,-122.76,10935,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.839,Lacey,TRUE,TRUE,FALSE,FALSE
741,SAN LUIS OBISPO,CA,US,9/17/2005,94.4385497,35.252,-120.689,10175,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3.139,San Luis Obispo,TRUE,TRUE,FALSE,FALSE
742,PEMBROKE PINES,FL,US,10/14/2005,102.9862778,26.008,-80.361,10290,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.339,Pembroke Pines,TRUE,TRUE,FALSE,FALSE
743,ALPHARETTA,GA,US,6/4/2005,357.4404352,34.091,-84.277,10332,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.109,Alpharetta,TRUE,TRUE,FALSE,FALSE
744,WYOMING,MI,US,6/16/2005,214.8023096,42.876,-85.763,10540,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.179,Wyoming,TRUE,TRUE,FALSE,FALSE
745,KALISPELL,MT,US,12/3/1993,363.3651254,48.235,-114.331,10611,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.429,Kalispell,TRUE,TRUE,FALSE,FALSE
746,LAKE ELSINORE,CA,US,5/5/2006,34.48763594,33.695,-117.334,10175,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3.259,Lake Elsinore,TRUE,TRUE,FALSE,FALSE
747,WOODINVILLE,WA,US,8/26/2005,320.6542681,47.779,-122.149,10935,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.799,Woodinville,TRUE,TRUE,FALSE,FALSE
748,CYPRESS,CA,US,7/14/2005,62.14735156,33.803,-118.039,10175,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3.039,Cypress,TRUE,TRUE,FALSE,FALSE
749,MOUNT LAUREL,NJ,US,3/3/2005,138.2425682,39.971,-74.912,10657,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.319,Mt Laurel,TRUE,TRUE,FALSE,FALSE
750,MEXICALI,Baja California Norte,MX,11/20/1993,1356.960629,32.607,-115.433,11015,1,-1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,,Mexicali,TRUE,TRUE,FALSE,FALSE
751,HERMOSILLO,Sonora,MX,8/25/1994,998.925265,29.084,-110.98,11044,1,-1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,Hermosillo,TRUE,TRUE,FALSE,FALSE
752,TIJUANA,Baja California Norte,MX,12/9/1994,1428.896818,32.531,-117.037,11015,1,-1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,Tijuana La Mesa,TRUE,TRUE,FALSE,FALSE
753,TIJUANA,Baja California Norte,MX,7/17/2004,1428.681043,32.534,-117.03,11015,1,-1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,,Tijuana Rio,TRUE,TRUE,FALSE,FALSE
754,ENSENADA,Baja California Norte,MX,8/18/2005,1381.451647,31.865,-116.593,11015,1,-1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,,Ensenada,TRUE,TRUE,FALSE,FALSE
755,CD JUAREZ,Chihuahua,MX,6/2/2006,966.3620645,31.758,-106.509,11018,1,-1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,Juárez,TRUE,TRUE,FALSE,FALSE
756,CHIHUAHUA,Chihuahua,MX,4/9/2013,776.583851,28.696,-106.131,11018,1,-1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,Chihuahua,TRUE,TRUE,FALSE,FALSE
760,GILROY,CA,US,3/1/2003,99.4130129,37.009,-121.554,10175,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3.199,Gilroy,TRUE,TRUE,FALSE,FALSE
761,BOISE,ID,US,10/11/1988,416.3346711,43.585,-116.274,10365,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.379,Boise,TRUE,TRUE,FALSE,FALSE
762,LANCASTER,CA,US,9/29/1988,42.23594731,34.66,-118.149,10175,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3.349,Lancaster CA,TRUE,TRUE,FALSE,FALSE
764,MURRAY,UT,US,1/12/1984,37.07640486,40.658,-111.891,10885,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.269,Murray,TRUE,TRUE,FALSE,FALSE
765,FOLSOM,CA,US,5/23/2003,150.1590083,38.646,-121.111,10175,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.999,Folsom,TRUE,TRUE,FALSE,FALSE
766,WILSONVILLE,OR,US,7/24/2003,149.2771086,45.333,-122.766,10776,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.699,Wilsonville,TRUE,TRUE,FALSE,FALSE
767,FIFE,WA,US,11/12/2003,282.0791283,47.239,-122.375,10935,1,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,Fife Business Center,TRUE,FALSE,FALSE,TRUE
768,EL PASO,TX,US,11/13/2003,228.4200854,31.782,-106.411,10852,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1.989,El Paso,TRUE,TRUE,FALSE,FALSE
769,INGLEWOOD,CA,US,7/8/1985,9.080986402,33.945,-118.335,10175,1,-1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,3.099,Inglewood,TRUE,TRUE,FALSE,FALSE
770,OGDEN,UT,US,11/18/2003,404.4453846,41.197,-111.979,10885,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.369,South Ogden,TRUE,TRUE,FALSE,FALSE
771,CITRUS HEIGHTS,CA,US,12/13/2003,157.999175,38.692,-121.297,10175,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.919,Citrus Heights,TRUE,TRUE,FALSE,FALSE
772,VANCOUVER,WA,US,8/27/2004,174.6026107,45.684,-122.604,10935,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.579,Vancouver WA,TRUE,TRUE,FALSE,FALSE
773,COEUR D' ALENE,ID,US,4/22/2004,251.9898745,47.708,-116.782,10365,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.289,Coeur D' Alene,TRUE,TRUE,FALSE,FALSE
774,LAKE IN THE HILLS,IL,US,7/8/2004,41.51545653,42.179,-88.338,10376,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.379,Lake In The Hills,TRUE,TRUE,FALSE,FALSE
775,POWAY,CA,US,7/23/2004,21.64305456,32.937,-117.036,10175,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3.199,Poway,TRUE,TRUE,FALSE,FALSE
777,LA HABRA,CA,US,10/26/2005,65.82288607,33.933,-117.97,10175,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3.079,La Habra,TRUE,TRUE,FALSE,FALSE
778,FREMONT,CA,US,5/26/1988,131.2910866,37.502,-121.971,10175,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3.099,Fremont,TRUE,TRUE,FALSE,FALSE
779,MOUNT PROSPECT,IL,US,10/13/2004,20.80033447,42.083,-87.937,10376,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.479,Mt Prospect,TRUE,TRUE,FALSE,FALSE
780,ENFIELD,CT,US,7/29/2004,55.99423493,41.994,-72.576,10268,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.459,Enfield,TRUE,TRUE,FALSE,FALSE
781,CHULA VISTA,CA,US,10/1/1981,41.93341783,32.609,-117.081,10175,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3.199,Chula Vista,TRUE,TRUE,FALSE,FALSE
782,TURLOCK,CA,US,8/26/2004,81.09987063,37.52,-120.888,10175,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.899,Turlock,TRUE,TRUE,FALSE,FALSE
783,EDEN PRAIRIE,MN,US,11/18/2004,75.32987801,44.862,-93.43,10562,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.299,Eden Prairie,TRUE,TRUE,FALSE,FALSE
784,GRAND RAPIDS,MI,US,12/9/2004,206.0994253,42.913,-85.545,10540,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.119,Grand Rapids,TRUE,TRUE,FALSE,FALSE
785,RIVERHEAD,NY,US,6/26/2014,117.8630303,40.925,-72.704,10685,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.399,Riverhead,TRUE,TRUE,FALSE,FALSE
786,BRIGHTON,MI,US,12/8/2004,114.4145055,42.504,-83.759,10540,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.259,Green Oak Township,TRUE,TRUE,FALSE,FALSE
788,WEST DES MOINES,IA,US,12/7/2004,228.0062064,41.561,-93.805,10427,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.199,West Des Moines,TRUE,TRUE,FALSE,FALSE
823,HAYWARD,CA,US,7/5/1992,142.584213,37.667,-122.103,10175,1,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,Hayward Business Center,TRUE,FALSE,FALSE,TRUE
827,PHOENIX,AZ,US,11/20/2001,75.03694596,33.492,-112.128,10144,1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2.759,Phoenix Business Center,TRUE,FALSE,FALSE,TRUE
850,"YEONGDEUNGPO-GU, SEOUL",Seoul,KO,10/7/1994,6.044747657,37.528,126.892,13008,1,-1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,Yangpyung,TRUE,TRUE,FALSE,FALSE
851,"BUK-GU, DAEGU",Daegu,KO,7/26/1997,145.447013,35.886,128.583,13005,1,-1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,Daegu,TRUE,TRUE,FALSE,FALSE
852,"JUNG-GU, DAEJEON",Daejeon,KO,5/29/1998,86.52567254,36.35,127.385,13006,1,-1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,Daejeon,TRUE,TRUE,FALSE,FALSE
853,"SEOUL, KOREA",Seoul,KO,12/12/2000,7.384774669,37.462,127.036,13008,1,-1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,Yangjae,TRUE,TRUE,FALSE,FALSE
854,"SEOUL, KOREA",Seoul,KO,4/21/2001,5.79331182,37.597,127.09,13008,1,-1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,Sangbong,TRUE,TRUE,FALSE,FALSE
855,"ILSANDONG-GU, GOYANG-SI,GYEONGGI-DO",Gyeonggi Province,KO,1/24/2008,12.42955112,37.641,126.788,13007,1,-1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,ILSAN,TRUE,TRUE,FALSE,FALSE
856,BUSAN,Busan,KO,7/8/2009,202.5243406,35.179,129.115,13004,1,-1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,Busan,TRUE,TRUE,FALSE,FALSE
860,MACHIDA CITY,Tokyo,JP,9/7/2002,699.3141239,35.601,139.377,11047,1,-1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,Tamasakai,TRUE,TRUE,FALSE,FALSE
861,AMAGASAKI CITY,Hyogo,JP,4/17/2003,509.589438,34.742,135.444,11026,1,-1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,,Amagasaki,TRUE,TRUE,FALSE,FALSE
862,KANAGAWA,Kanagawa,JP,10/2/2004,718.3083502,35.363,139.647,11028,1,-1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,,Kanazawa,TRUE,TRUE,FALSE,FALSE
863,KAWASAKI CITY,Kanagawa,JP,7/12/2007,719.9862793,35.522,139.732,11028,1,-1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,Kawasaki,TRUE,TRUE,FALSE,FALSE
864,SAPPORO CITY,Hokkaido,JP,1/25/2008,847.6076331,42.977,141.466,11024,1,-1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,,Sapporo,TRUE,TRUE,FALSE,FALSE
865,IRUMA CITY,Saitama,JP,4/4/2008,695.8538309,35.811,139.379,11041,1,-1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,,Iruma,TRUE,TRUE,FALSE,FALSE
870,TAICHUNG,Taichung,TW,11/9/2007,73.63745229,24.133,120.65,11045,1,-1,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,Taichung,TRUE,TRUE,FALSE,FALSE
872,NEIHU,Taipei,TW,7/31/1999,919.7555148,25.065,121.576,11046,1,-1,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,Nei Hu,TRUE,TRUE,FALSE,FALSE
873,KAOHSIUNG,Kaohsiung,TW,1/18/1997,178.3002284,22.62,120.313,11029,1,-1,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,Kaohsiung,TRUE,TRUE,FALSE,FALSE
874,SHIH CHIH,Taipei,TW,1/15/2000,919.1913917,25.056,121.633,11046,1,-1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,Shih Chih,TRUE,TRUE,FALSE,FALSE
